A list of all contacts of this host, either direct or via a contact group;host_contacts;servicesbyhostgroup;list
Number of the current check attempts;host_current_attempt;servicesbyhostgroup;int
Number of the current notification;host_current_notification_number;servicesbyhostgroup;int
A list of the names of all custom variables;host_custom_variable_names;servicesbyhostgroup;list
A list of the values of the custom variables;host_custom_variable_values;servicesbyhostgroup;list
A dictionary of the custom variables;host_custom_variables;servicesbyhostgroup;list
Optional display name of the host - not used by Nagios' web interface;host_display_name;servicesbyhostgroup;string
A list of the ids of all scheduled downtimes of this host;host_downtimes;servicesbyhostgroup;list
A list of the all scheduled downtimes of the host with id, author and comment;host_downtimes_with_info;servicesbyhostgroup;list
Whether event handling is enabled (0/1);host_event_handler_enabled;servicesbyhostgroup;int
Time the host check needed for execution;host_execution_time;servicesbyhostgroup;float
The value of the custom variable FILENAME;host_filename;servicesbyhostgroup;string
Delay before the first notification;host_first_notification_delay;servicesbyhostgroup;float
Whether flap detection is enabled (0/1);host_flap_detection_enabled;servicesbyhostgroup;int
A list of all host groups this host is in;host_groups;servicesbyhostgroup;list
The effective hard state of the host (eliminates a problem in hard_state);host_hard_state;servicesbyhostgroup;int
Whether the host has already been checked (0/1);host_has_been_checked;servicesbyhostgroup;int
High threshold of flap detection;host_high_flap_threshold;servicesbyhostgroup;float
The name of an image file to be used in the web pages;host_icon_image;servicesbyhostgroup;string
Alternative text for the icon_image;host_icon_image_alt;servicesbyhostgroup;string
The same as icon_image, but with the most important macros expanded;host_icon_image_expanded;servicesbyhostgroup;string
Whether this host is currently in its check period (0/1);host_in_check_period;servicesbyhostgroup;int
Whether this host is currently in its notification period (0/1);host_in_notification_period;servicesbyhostgroup;int
Initial host state;host_initial_state;servicesbyhostgroup;int
is there a host check currently running... (0/1);host_is_executing;servicesbyhostgroup;int
Whether the host state is flapping (0/1);host_is_flapping;servicesbyhostgroup;int
Time of the last check (Unix timestamp);host_last_check;servicesbyhostgroup;int
Last hard state;host_last_hard_state;servicesbyhostgroup;int
Time of the last hard state change (Unix timestamp);host_last_hard_state_change;servicesbyhostgroup;int
Time of the last notification (Unix timestamp);host_last_notification;servicesbyhostgroup;int
State before last state change;host_last_state;servicesbyhostgroup;int
Time of the last state change - soft or hard (Unix timestamp);host_last_state_change;servicesbyhostgroup;int
The last time the host was DOWN (Unix timestamp);host_last_time_down;servicesbyhostgroup;int
The last time the host was UNREACHABLE (Unix timestamp);host_last_time_unreachable;servicesbyhostgroup;int
The last time the host was UP (Unix timestamp);host_last_time_up;servicesbyhostgroup;int
Time difference between scheduled check time and actual check time;host_latency;servicesbyhostgroup;float
Complete output from check plugin;host_long_plugin_output;servicesbyhostgroup;string
Low threshold of flap detection;host_low_flap_threshold;servicesbyhostgroup;float
Max check attempts for active host checks;host_max_check_attempts;servicesbyhostgroup;int
A bitmask specifying which attributes have been modified;host_modified_attributes;servicesbyhostgroup;int
A list of all modified attributes;host_modified_attributes_list;servicesbyhostgroup;list
Host name;host_name;servicesbyhostgroup;string
Scheduled time for the next check (Unix timestamp);host_next_check;servicesbyhostgroup;int
Time of the next notification (Unix timestamp);host_next_notification;servicesbyhostgroup;int
Whether to stop sending notifications (0/1);host_no_more_notifications;servicesbyhostgroup;int
Optional notes for this host;host_notes;servicesbyhostgroup;string
The same as notes, but with the most important macros expanded;host_notes_expanded;servicesbyhostgroup;string
An optional URL with further information about the host;host_notes_url;servicesbyhostgroup;string
Same es notes_url, but with the most important macros expanded;host_notes_url_expanded;servicesbyhostgroup;string
Interval of periodic notification or 0 if its off;host_notification_interval;servicesbyhostgroup;float
Time period in which problems of this host will be notified. If empty then notification will be always;host_notification_period;servicesbyhostgroup;string
Whether notifications of the host are enabled (0/1);host_notifications_enabled;servicesbyhostgroup;int
The total number of services of the host;host_num_services;servicesbyhostgroup;int
The number of the host's services with the soft state CRIT;host_num_services_crit;servicesbyhostgroup;int
The number of the host's services with the hard state CRIT;host_num_services_hard_crit;servicesbyhostgroup;int
The number of the host's services with the hard state OK;host_num_services_hard_ok;servicesbyhostgroup;int
The number of the host's services with the hard state UNKNOWN;host_num_services_hard_unknown;servicesbyhostgroup;int
The number of the host's services with the hard state WARN;host_num_services_hard_warn;servicesbyhostgroup;int
The number of the host's services with the soft state OK;host_num_services_ok;servicesbyhostgroup;int
The number of the host's services which have not been checked yet (pending);host_num_services_pending;servicesbyhostgroup;int
The number of the host's services with the soft state UNKNOWN;host_num_services_unknown;servicesbyhostgroup;int
The number of the host's services with the soft state WARN;host_num_services_warn;servicesbyhostgroup;int
The current obsess_over_host setting... (0/1);host_obsess_over_host;servicesbyhostgroup;int
A list of all direct parents of the host;host_parents;servicesbyhostgroup;list
Whether a flex downtime is pending (0/1);host_pending_flex_downtime;servicesbyhostgroup;int
Percent state change;host_percent_state_change;servicesbyhostgroup;float
Optional performance data of the last host check;host_perf_data;servicesbyhostgroup;string
Output of the last host check;host_plugin_output;servicesbyhostgroup;string
Whether there is a PNP4Nagios graph present for this host (0/1);host_pnpgraph_present;servicesbyhostgroup;int
Whether processing of performance data is enabled (0/1);host_process_performance_data;servicesbyhostgroup;int
Number of basic interval lengths between checks when retrying after a soft error;host_retry_interval;servicesbyhostgroup;float
The number of downtimes this host is currently in;host_scheduled_downtime_depth;servicesbyhostgroup;int
A list of all services of the host;host_services;servicesbyhostgroup;list
A list of all services including detailed information about each service;host_services_with_info;servicesbyhostgroup;list
A list of all services of the host together with state and has_been_checked;host_services_with_state;servicesbyhostgroup;list
The current state of the host (0: up, 1: down, 2: unreachable);host_state;servicesbyhostgroup;int
Type of the current state (0: soft, 1: hard);host_state_type;servicesbyhostgroup;int
The name of in image file for the status map;host_statusmap_image;servicesbyhostgroup;string
The total number of services of the host;host_total_services;servicesbyhostgroup;int
The worst hard state of all of the host's services (OK <= WARN <= UNKNOWN <= CRIT);host_worst_service_hard_state;servicesbyhostgroup;int
The worst soft state of all of the host's services (OK <= WARN <= UNKNOWN <= CRIT);host_worst_service_state;servicesbyhostgroup;int
3D-Coordinates: X;host_x_3d;servicesbyhostgroup;float
3D-Coordinates: Y;host_y_3d;servicesbyhostgroup;float
3D-Coordinates: Z;host_z_3d;servicesbyhostgroup;float
The name of an image to be used as icon in the web interface;icon_image;servicesbyhostgroup;string
An alternative text for the icon_image for browsers not displaying icons;icon_image_alt;servicesbyhostgroup;string
The icon_image with (the most important) macros expanded;icon_image_expanded;servicesbyhostgroup;string
List of what the source impact (list of hosts and services);impacts;servicesbyhostgroup;list
Whether the service is currently in its check period (0/1);in_check_period;servicesbyhostgroup;int
Whether the service is currently in its notification period (0/1);in_notification_period;servicesbyhostgroup;int
The initial state of the service;initial_state;servicesbyhostgroup;int
is there a service check currently running... (0/1);is_executing;servicesbyhostgroup;int
Whether the service is flapping (0/1);is_flapping;servicesbyhostgroup;int
Whether the host state is an impact or not (0/1);is_impact;servicesbyhostgroup;int
Whether the host state is a problem or not (0/1);is_problem;servicesbyhostgroup;int
The time of the last check (Unix timestamp);last_check;servicesbyhostgroup;int
The last hard state of the service;last_hard_state;servicesbyhostgroup;int
The time of the last hard state change (Unix timestamp);last_hard_state_change;servicesbyhostgroup;int
The time of the last notification (Unix timestamp);last_notification;servicesbyhostgroup;int
The last state of the service;last_state;servicesbyhostgroup;int
The time of the last state change (Unix timestamp);last_state_change;servicesbyhostgroup;int
The last time the service was CRITICAL (Unix timestamp);last_time_critical;servicesbyhostgroup;int
The last time the service was OK (Unix timestamp);last_time_ok;servicesbyhostgroup;int
The last time the service was UNKNOWN (Unix timestamp);last_time_unknown;servicesbyhostgroup;int
The last time the service was in WARNING state (Unix timestamp);last_time_warning;servicesbyhostgroup;int
Time difference between scheduled check time and actual check time;latency;servicesbyhostgroup;int
Unabbreviated output of the last check plugin;long_plugin_output;servicesbyhostgroup;string
Low threshold of flap detection;low_flap_threshold;servicesbyhostgroup;float
The maximum number of check attempts;max_check_attempts;servicesbyhostgroup;int
A bitmask specifying which attributes have been modified;modified_attributes;servicesbyhostgroup;int
A list of all modified attributes;modified_attributes_list;servicesbyhostgroup;list
The scheduled time of the next check (Unix timestamp);next_check;servicesbyhostgroup;int
The time of the next notification (Unix timestamp);next_notification;servicesbyhostgroup;int
Whether to stop sending notifications (0/1);no_more_notifications;servicesbyhostgroup;int
Optional notes about the service;notes;servicesbyhostgroup;string
The notes with (the most important) macros expanded;notes_expanded;servicesbyhostgroup;string
An optional URL for additional notes about the service;notes_url;servicesbyhostgroup;string
The notes_url with (the most important) macros expanded;notes_url_expanded;servicesbyhostgroup;string
Interval of periodic notification or 0 if its off;notification_interval;servicesbyhostgroup;float
The name of the notification period of the service. It this is empty, service problems are always notified.;notification_period;servicesbyhostgroup;string
Whether notifications are enabled for the service (0/1);notifications_enabled;servicesbyhostgroup;int
Whether 'obsess_over_service' is enabled for the service (0/1);obsess_over_service;servicesbyhostgroup;int
List of the dependencies (logical, network or business one) of this service.;parent_dependencies;servicesbyhostgroup;list
Percent state change;percent_state_change;servicesbyhostgroup;float
Performance data of the last check plugin;perf_data;servicesbyhostgroup;string
Output of the last check plugin;plugin_output;servicesbyhostgroup;string
Whether there is a PNP4Nagios graph present for this service (0/1);pnpgraph_present;servicesbyhostgroup;int
Poller Tag;poller_tag;servicesbyhostgroup;string
Whether processing of performance data is enabled for the service (0/1);process_performance_data;servicesbyhostgroup;int
Number of basic interval lengths between checks when retrying after a soft error;retry_interval;servicesbyhostgroup;float
The number of scheduled downtimes the service is currently in;scheduled_downtime_depth;servicesbyhostgroup;int
The name of the source problems (host or service);source_problems;servicesbyhostgroup;list
The current state of the service (0: OK, 1: WARN, 2: CRITICAL, 3: UNKNOWN);state;servicesbyhostgroup;int
The type of the current state (0: soft, 1: hard);state_type;servicesbyhostgroup;int
Whether passive host checks are accepted in general (0/1);accept_passive_host_checks;status;int
Whether passive service checks are activated in general (0/1);accept_passive_service_checks;status;int
The current number of log messages MK Livestatus keeps in memory;cached_log_messages;status;int
The current number of log messages MK Livestatus keeps in memory;cached_log_messages_rate;status;float
Whether Nagios checks for external commands at its command pipe (0/1);check_external_commands;status;int
Whether host freshness checking is activated in general (0/1);check_host_freshness;status;int
Whether service freshness checking is activated in general (0/1);check_service_freshness;status;int
The number of client connections to Livestatus since program start;connections;status;int
The averaged number of new client connections to Livestatus per second;connections_rate;status;float
Whether event handlers are activated in general (0/1);enable_event_handlers;status;int
Whether flap detection is activated in general (0/1);enable_flap_detection;status;int
Whether notifications are enabled in general (0/1);enable_notifications;status;int
Whether host checks are executed in general (0/1);execute_host_checks;status;int
Whether active service checks are activated in general (0/1);execute_service_checks;status;int
The maximum number of slots used in the external command buffer;external_command_buffer_max;status;int
The size of the buffer for the external commands;external_command_buffer_slots;status;int
The number of slots in use of the external command buffer;external_command_buffer_usage;status;int
The averaged number of external commands per second;external_commands_rate;status;float
The number of process creations since program start;forks;status;float
The averaged number of forks per second;forks_rate;status;float
The number of host checks since program start;host_checks;status;int
the averaged number of host checks per second;host_checks_rate;status;float
The default interval length from nagios.cfg;interval_length;status;int
The time of the last check for a command as UNIX timestamp;last_command_check;status;int
Time time of the last log file rotation;last_log_rotation;status;int
The version of the MK Livestatus module;livestatus_version;status;string
The number of new log messages since program start;log_messages;status;float
The averaged number of log messages per second;log_messages_rate;status;float
The process ID of the Nagios main process;nagios_pid;status;int
The number of NEB call backs since program start;neb_callbacks;status;int
The averaged number of NEB call backs per second;neb_callbacks_rate;status;float
Whether Nagios will obsess over host checks (0/1);obsess_over_hosts;status;int
Whether Nagios will obsess over service checks and run the ocsp_command (0/1);obsess_over_services;status;int
Whether processing of performance data is activated in general (0/1);process_performance_data;status;int
The time of the last program start as UNIX timestamp;program_start;status;int
The version of the monitoring daemon;program_version;status;string
The number of requests to Livestatus since program start;requests;status;int
The averaged number of request to Livestatus per second;requests_rate;status;float
The number of completed service checks since program start;service_checks;status;int
The averaged number of service checks per second;service_checks_rate;status;float
